ref_state_id,state_name,ref_district_id,district_name,cattle,buffalo,sheep,goat,horse,pony,mule,donkey,camel,pig,Total_poultry
15,Mizoram,893,AIZAWL,10435,58,0,517,7,7,0,0,0,82045,694430
15,Mizoram,894,CHAMPHAI,8884,789,41,922,15,49,0,0,0,47135,280715
15,Mizoram,895,KOLASIB,6663,530,119,1603,7,10,0,0,0,35390,169507
15,Mizoram,896,LAWNGTLAI,5785,126,110,2647,10,0,0,0,0,30666,207120
15,Mizoram,897,LUNGLEI,5663,25,0,4709,0,6,0,0,0,35824,281721
15,Mizoram,898,MAMIT,2813,11,10,1371,1,0,0,0,0,25910,133590
15,Mizoram,899,SIAHA,2580,397,199,2549,0,0,0,0,0,17651,122163
15,Mizoram,900,SERCHHIP,2878,173,6,502,21,26,8,0,0,17844,158564
